,ignition_date,state,total_area_ha,log_total_area_ha,fire_count,outlier_type,ignition_cause
2981,2014-12-26,Queensland,555.0,6.320768294250582,1,None,Not recorded
2982,2014-12-26,Victoria,2.0,1.0986122886681098,1,None,Not recorded
2983,2014-12-27,Queensland,10746.0,9.282381924841154,1,None,Not recorded
2984,2014-12-27,Victoria,360.0,5.8888779583328805,2,None,Not recorded
2985,2014-12-29,New South Wales,15.0,2.772588722239781,1,None,Natural
2986,2014-12-29,South Australia,13.0,2.6390573296152584,1,None,Not recorded
2987,2014-12-29,Victoria,215.0,5.375278407684165,4,None,Not recorded
2988,2014-12-31,Queensland,1988.0,7.5953872788539725,2,None,Not recorded
2989,2015-01-01,New South Wales,39.0,3.6888794541139363,1,None,Natural
2990,2015-01-01,Victoria,157.0,5.062595033026967,6,None,Not recorded
2991,2015-01-01,Western Australia,3229.0,8.080237416216702,3,None,Natural
2992,2015-01-02,New South Wales,2.0,1.0986122886681098,2,None,Natural
2993,2015-01-02,Queensland,6.0,1.9459101490553132,1,None,Not recorded
2994,2015-01-02,South Australia,12257.0,9.413934064045677,2,None,Not recorded
2995,2015-01-02,Victoria,4651.0,8.445052513638554,2,None,Not recorded
2996,2015-01-03,New South Wales,6.0,1.9459101490553132,4,None,Natural
2997,2015-01-03,South Australia,72.0,4.290459441148391,1,None,Not recorded
2998,2015-01-03,Victoria,11013.0,9.306922469822426,10,None,Not recorded
2999,2015-01-04,New South Wales,193.0,5.267858159063328,4,None,Natural
3000,2015-01-04,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3001,2015-01-04,Western Australia,7.0,2.0794415416798357,1,None,Natural
3002,2015-01-05,New South Wales,15.0,2.772588722239781,2,None,Natural
3003,2015-01-05,Queensland,560.0,6.329720905522696,1,None,Not recorded
3004,2015-01-05,Victoria,130.0,4.875197323201151,1,None,Not recorded
3005,2015-01-06,New South Wales,10.0,2.3978952727983707,3,None,Natural
3006,2015-01-06,Western Australia,100.0,4.61512051684126,2,None,Natural
3007,2015-01-07,New South Wales,87.0,4.477336814478207,4,None,Natural
3008,2015-01-07,South Australia,121.0,4.804021044733257,2,None,Not recorded
3009,2015-01-07,Victoria,14111.0,9.554780778246572,15,None,Not recorded
3010,2015-01-07,Western Australia,78.0,4.3694478524670215,1,None,Natural
3011,2015-01-08,New South Wales,309.0,5.736572297479192,2,None,Natural
3012,2015-01-08,Victoria,108.0,4.6913478822291435,3,None,Not recorded
3013,2015-01-08,Western Australia,224.0,5.41610040220442,1,None,Natural
3014,2015-01-09,New South Wales,1.0,0.6931471805599453,1,None,Natural
3015,2015-01-09,Tasmania,1.0,0.6931471805599453,1,None,Natural
3016,2015-01-09,Western Australia,60.0,4.110873864173311,1,None,Natural
3017,2015-01-10,Western Australia,17830.0,9.788693794534046,2,None,Natural
3018,2015-01-11,Victoria,0.0,0.0,1,None,Not recorded
3019,2015-01-11,Western Australia,17391.0,9.763765609360991,3,None,Natural
3020,2015-01-12,South Australia,2.0,1.0986122886681098,1,None,Not recorded
3021,2015-01-12,Western Australia,1005.0,6.913737350659685,2,None,Natural
3022,2015-01-15,Victoria,539.0,6.29156913955832,2,None,Not recorded
3023,2015-01-16,Queensland,2.0,1.0986122886681098,1,None,Not recorded
3024,2015-01-16,Victoria,176.0,5.176149732573829,1,None,Not recorded
3025,2015-01-18,Western Australia,6.0,1.9459101490553132,1,None,Natural
3026,2015-01-19,Queensland,243.0,5.497168225293202,2,None,Not recorded
3027,2015-01-20,Victoria,3.0,1.3862943611198906,1,None,Not recorded
3028,2015-01-25,Victoria,4.0,1.6094379124341003,2,None,Not recorded
3029,2015-01-25,Western Australia,7103.0,8.868413284672005,1,None,Natural
3030,2015-01-26,Western Australia,221.0,5.402677381872279,1,None,Natural
3031,2015-01-27,Victoria,9.0,2.302585092994046,1,None,Not recorded
3032,2015-01-28,Western Australia,24653.0,10.112694438111465,6,None,Natural
3033,2015-01-29,Western Australia,6.0,1.9459101490553132,18,None,Natural
3034,2015-01-30,Western Australia,474.0,6.163314804034641,9,None,Natural
3035,2015-01-31,Western Australia,4.0,1.6094379124341003,2,None,Natural
3036,2015-02-01,Australian Capital Territory,0.0,0.0,1,None,Natural
3037,2015-02-01,New South Wales,11.0,2.4849066497880004,1,None,Natural
3038,2015-02-01,Queensland,10.0,2.3978952727983707,1,None,Not recorded
3039,2015-02-01,Victoria,43.0,3.784189633918261,1,None,Not recorded
3040,2015-02-01,Western Australia,2.0,1.0986122886681098,1,None,Natural
3041,2015-02-02,Western Australia,211.0,5.356586274672012,2,None,Natural
3042,2015-02-03,Western Australia,44.0,3.8066624897703196,6,None,Natural
3043,2015-02-04,Western Australia,10.0,2.3978952727983707,9,None,Natural
3044,2015-02-05,Western Australia,98.0,4.59511985013459,3,None,Natural
3045,2015-02-06,Queensland,110.0,4.709530201312334,1,None,Not recorded
3046,2015-02-06,Western Australia,337.0,5.823045895483019,1,None,Natural
3047,2015-02-07,Victoria,36.0,3.6109179126442243,4,None,Not recorded
3048,2015-02-07,Western Australia,152.0,5.030437921392435,1,None,Natural
3049,2015-02-08,New South Wales,110.0,4.709530201312334,1,None,Natural
3050,2015-02-08,Victoria,289.0,5.66988092298052,3,None,Not recorded
3051,2015-02-08,Western Australia,1412.0,7.253470382684528,1,None,Natural
3052,2015-02-09,Western Australia,725.0,6.587550014824796,2,None,Natural
3053,2015-02-10,Western Australia,10707.0,9.278746404640243,2,None,Natural
3054,2015-02-11,New South Wales,49.0,3.912023005428146,2,None,Natural
3055,2015-02-11,Victoria,10.0,2.3978952727983707,7,None,Not recorded
3056,2015-02-12,New South Wales,49.0,3.912023005428146,2,None,Natural
3057,2015-02-12,Victoria,54.0,4.007333185232471,2,None,Not recorded
3058,2015-02-12,Western Australia,0.0,0.0,1,None,Natural
3059,2015-02-13,Victoria,46.0,3.8501476017100584,5,None,Not recorded
3060,2015-02-13,Western Australia,2.0,1.0986122886681098,1,None,Natural
3061,2015-02-15,New South Wales,9.0,2.302585092994046,1,None,Natural
3062,2015-02-15,Victoria,3.0,1.3862943611198906,1,None,Not recorded
3063,2015-02-16,New South Wales,19.0,2.995732273553991,1,None,Natural
3064,2015-02-16,Victoria,12.0,2.5649493574615367,3,None,Not recorded
3065,2015-02-16,Western Australia,0.0,0.0,1,None,Natural
3066,2015-02-17,New South Wales,0.0,0.0,1,None,Natural
3067,2015-02-17,Western Australia,4879.0,8.492900498847193,1,None,Natural
3068,2015-02-18,Western Australia,0.0,0.0,1,None,Natural
3069,2015-02-19,Victoria,3.0,1.3862943611198906,2,None,Not recorded
3070,2015-02-19,Western Australia,45.0,3.828641396489095,2,None,Natural
3071,2015-02-21,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3072,2015-02-22,Tasmania,1.0,0.6931471805599453,1,None,Natural
3073,2015-02-23,Victoria,218.0,5.389071729816501,2,None,Not recorded
3074,2015-02-25,New South Wales,206.0,5.332718793265369,1,None,Natural
3075,2015-02-25,Western Australia,20.0,3.044522437723423,1,None,Natural
3076,2015-02-26,New South Wales,364.0,5.8998973535824915,1,None,Natural
3077,2015-02-26,Western Australia,0.0,0.0,2,None,Natural
3078,2015-02-27,Western Australia,0.0,0.0,1,None,Natural
3079,2015-02-28,Western Australia,2464.0,7.80994708647679,2,None,Natural
3080,2015-03-01,New South Wales,177.0,5.181783550292085,2,None,Natural
3081,2015-03-03,Western Australia,52402.0,10.866719120578702,1,None,Natural
3082,2015-03-04,New South Wales,16483.0,9.710145492458707,3,None,Natural
3083,2015-03-04,Victoria,972.0,6.880384082186005,1,None,Not recorded
3084,2015-03-05,Victoria,184.0,5.220355825078324,1,None,Not recorded
3085,2015-03-05,Western Australia,2.0,1.0986122886681098,1,None,Natural
3086,2015-03-08,Victoria,13.0,2.6390573296152584,2,None,Not recorded
3087,2015-03-09,New South Wales,0.0,0.0,1,None,Natural
3088,2015-03-11,Victoria,384.0,5.953243334287785,1,None,Not recorded
3089,2015-03-11,Western Australia,700.0,6.55250788703459,3,None,Natural
3090,2015-03-13,Victoria,7.0,2.0794415416798357,1,None,Not recorded
3091,2015-03-13,Western Australia,82.0,4.418840607796598,2,None,Natural
3092,2015-03-15,Queensland,6.0,1.9459101490553132,1,None,Not recorded
3093,2015-03-15,Victoria,33.0,3.5263605246161616,1,None,Not recorded
3094,2015-03-16,Western Australia,98649.0,11.49933351145076,1,None,Natural
3095,2015-03-17,Queensland,40.0,3.713572066704308,1,None,Not recorded
3096,2015-03-18,Victoria,2.0,1.0986122886681098,1,None,Not recorded
3097,2015-03-20,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3098,2015-03-21,New South Wales,22.0,3.1354942159291497,1,None,Natural
3099,2015-03-21,South Australia,326.0,5.7899601708972535,1,None,Not recorded
3100,2015-03-26,Queensland,0.0,0.0,1,None,Not recorded
3101,2015-03-27,Victoria,60.0,4.110873864173311,1,None,Not recorded
3102,2015-03-30,Victoria,116.0,4.762173934797756,1,None,Not recorded
3103,2015-03-31,Victoria,60.0,4.110873864173311,3,None,Not recorded
3104,2015-04-01,Victoria,13.0,2.6390573296152584,1,None,Not recorded
3105,2015-04-02,Victoria,3.0,1.3862943611198906,1,None,Not recorded
3106,2015-04-03,South Australia,13.0,2.6390573296152584,1,None,Not recorded
3107,2015-04-03,Victoria,97.0,4.584967478670572,1,None,Not recorded
3108,2015-04-03,Western Australia,283.0,5.648974238161206,1,None,Natural
3109,2015-04-11,Victoria,37.0,3.6375861597263857,1,None,Not recorded
3110,2015-04-13,Victoria,26.0,3.295836866004329,2,None,Not recorded
3111,2015-04-21,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3112,2015-04-25,Queensland,126.0,4.844187086458591,1,None,Not recorded
3113,2015-04-26,Queensland,985.0,6.893656354602635,1,None,Not recorded
3114,2015-05-03,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3115,2015-05-04,South Australia,15.0,2.772588722239781,1,None,Not recorded
3116,2015-05-04,Western Australia,0.0,0.0,1,None,Natural
3117,2015-05-05,Victoria,3.0,1.3862943611198906,1,None,Not recorded
3118,2015-05-14,Queensland,8.0,2.1972245773362196,1,None,Not recorded
3119,2015-06-05,Queensland,49.0,3.912023005428146,1,None,Not recorded
3120,2015-06-06,Queensland,45.0,3.828641396489095,1,None,Not recorded
3121,2015-07-01,Queensland,654.0,6.484635235635252,1,None,Not recorded
3122,2015-07-04,Victoria,0.0,0.0,1,None,Not recorded
3123,2015-07-05,Queensland,242.0,5.493061443340548,1,None,Not recorded
3124,2015-07-12,Queensland,161.0,5.087596335232384,1,None,Not recorded
3125,2015-07-13,Queensland,179.0,5.19295685089021,1,None,Not recorded
3126,2015-07-14,Queensland,591.0,6.3835066348840055,1,None,Not recorded
3127,2015-07-15,Queensland,9030.0,9.108418382250798,1,None,Not recorded
3128,2015-07-22,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3129,2015-07-28,Victoria,4.0,1.6094379124341003,1,None,Not recorded
3130,2015-08-06,Queensland,7750.0,8.955577146281511,1,None,Not recorded
3131,2015-08-10,Queensland,14.0,2.70805020110221,1,None,Not recorded
3132,2015-08-14,Queensland,34.0,3.5553480614894135,1,None,Not recorded
3133,2015-08-18,Victoria,14.0,2.70805020110221,1,None,Not recorded
3134,2015-08-20,Queensland,82.0,4.418840607796598,1,None,Not recorded
3135,2015-08-23,Queensland,794.0,6.678342114654332,1,None,Not recorded
3136,2015-08-31,Queensland,245.0,5.5053315359323625,1,None,Not recorded
3137,2015-09-02,Queensland,7.0,2.0794415416798357,1,None,Not recorded
3138,2015-09-03,Queensland,116.0,4.762173934797756,1,None,Not recorded
3139,2015-09-04,Queensland,532.0,6.278521424165844,3,None,Not recorded
3140,2015-09-05,Queensland,124.0,4.8283137373023015,1,None,Not recorded
3141,2015-09-07,Queensland,1.0,0.6931471805599453,1,None,Not recorded
3142,2015-09-09,Queensland,93.0,4.543294782270004,2,None,Not recorded
3143,2015-09-10,Queensland,13966.0,9.54445268330577,3,None,Not recorded
3144,2015-09-13,Queensland,2512.0,7.829232537543592,1,None,Not recorded
3145,2015-09-14,Victoria,30.0,3.4339872044851463,1,None,Not recorded
3146,2015-09-15,Queensland,21968.0,9.99738764772918,1,None,Not recorded
3147,2015-09-18,Queensland,8557.0,9.054621796976763,1,None,Not recorded
3148,2015-09-19,Queensland,843.0,6.738152494595957,2,None,Not recorded
3149,2015-09-20,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3150,2015-09-21,Queensland,18219.0,9.810275170813949,2,None,Not recorded
3151,2015-09-23,Queensland,215.0,5.375278407684165,1,None,Not recorded
3152,2015-09-24,Queensland,523.0,6.261491684321042,1,None,Not recorded
3153,2015-09-29,Victoria,6.0,1.9459101490553132,1,None,Not recorded
3154,2015-09-30,Queensland,2798.0,7.937017489515454,1,None,Not recorded
3155,2015-10-01,Queensland,5.0,1.791759469228055,1,None,Not recorded
3156,2015-10-01,Tasmania,48.0,3.8918202981106265,1,None,Natural
3157,2015-10-01,Victoria,2.0,1.0986122886681098,1,None,Not recorded
3158,2015-10-02,Queensland,813.0,6.70196036600254,2,None,Not recorded
3159,2015-10-03,Queensland,866.0,6.7650389767805414,2,None,Not recorded
3160,2015-10-03,Victoria,2927.0,7.982074875081202,5,None,Not recorded
3161,2015-10-05,New South Wales,63.0,4.1588830833596715,1,None,Natural
3162,2015-10-05,Queensland,1359.0,7.215239978730097,2,None,Not recorded
3163,2015-10-05,South Australia,360.0,5.8888779583328805,1,None,Not recorded
3164,2015-10-05,Victoria,124.0,4.8283137373023015,3,None,Not recorded
3165,2015-10-06,Queensland,34936.0,10.461301718524922,2,None,Not recorded
3166,2015-10-06,Victoria,686.0,6.532334292222349,4,None,Not recorded
3167,2015-10-07,Queensland,1314.0,7.181591944611865,1,None,Not recorded
3168,2015-10-07,Victoria,21.0,3.091042453358316,2,None,Not recorded
3169,2015-10-08,Queensland,854.0,6.75110146893676,1,None,Not recorded
3170,2015-10-08,Victoria,228.0,5.43372200355424,2,None,Not recorded
3171,2015-10-10,New South Wales,82.0,4.418840607796598,1,None,Natural
3172,2015-10-10,Queensland,6955.0,8.847359875474174,1,None,Not recorded
3173,2015-10-10,Western Australia,12528.0,9.435801236245553,2,None,Natural
3174,2015-10-11,Queensland,3780.0,8.237743803890933,1,None,Not recorded
3175,2015-10-11,Victoria,28.0,3.367295829986474,1,None,Not recorded
3176,2015-10-12,New South Wales,4.0,1.6094379124341003,1,None,Natural
3177,2015-10-12,Queensland,102.0,4.634728988229636,1,None,Not recorded
3178,2015-10-12,Western Australia,6252.0,8.740816627567298,1,None,Natural
3179,2015-10-13,New South Wales,14.0,2.70805020110221,3,None,Natural
3180,2015-10-13,Queensland,3.0,1.3862943611198906,1,None,Not recorded
3181,2015-10-14,Queensland,2291.0,7.73718007783463,1,None,Not recorded
3182,2015-10-14,Western Australia,3934.0,8.277666160851503,2,None,Natural
3183,2015-10-15,New South Wales,6.0,1.9459101490553132,1,None,Natural
3184,2015-10-15,Victoria,32.0,3.4965075614664802,1,None,Not recorded
3185,2015-10-15,Western Australia,213.0,5.365976015021851,1,None,Natural
3186,2015-10-16,New South Wales,7.0,2.0794415416798357,1,None,Natural
3187,2015-10-19,New South Wales,6.0,1.9459101490553132,3,None,Natural
3188,2015-10-19,Queensland,200.0,5.303304908059076,1,None,Not recorded
3189,2015-10-20,New South Wales,0.0,0.0,1,None,Natural
3190,2015-10-20,South Australia,81.0,4.406719247264253,1,None,Not recorded
3191,2015-10-20,Western Australia,1082.0,6.9874902470009905,1,None,Natural
3192,2015-10-21,Western Australia,13446.0,9.50651131182387,1,None,Natural
3193,2015-10-22,Queensland,883.0,6.784457062637643,1,None,Not recorded
3194,2015-10-22,Victoria,6.0,1.9459101490553132,2,None,Not recorded
3195,2015-10-22,Western Australia,2299.0,7.7406644019172415,1,None,Natural
3196,2015-10-23,Queensland,28725.0,10.265557914991769,2,None,Not recorded
3197,2015-10-23,Western Australia,2248.0,7.718240951959316,1,None,Natural
3198,2015-10-24,Queensland,196213.0,12.186961179327128,3,None,Not recorded
3199,2015-10-25,Queensland,794.0,6.678342114654332,1,None,Not recorded
3200,2015-10-25,South Australia,148.0,5.003946305945459,1,None,Not recorded
3201,2015-10-25,Victoria,114.0,4.74493212836325,1,None,Not recorded
3202,2015-10-25,Western Australia,12318.0,9.418898064961974,1,None,Natural
3203,2015-10-26,Queensland,3633.0,8.198089248956116,1,None,Not recorded
3204,2015-10-26,Victoria,364.0,5.8998973535824915,4,None,Not recorded
3205,2015-10-26,Western Australia,83936.0,11.337821796434746,2,None,Natural
3206,2015-10-27,Queensland,195.0,5.278114659230517,2,None,Not recorded
3207,2015-10-27,Tasmania,4.0,1.6094379124341003,1,None,Natural
3208,2015-10-27,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3209,2015-10-27,Western Australia,6589.0,8.793308627496552,1,None,Natural
3210,2015-10-28,Victoria,3.0,1.3862943611198906,1,None,Not recorded
3211,2015-10-28,Western Australia,157418.0,11.966666319243283,4,None,Natural
3212,2015-10-29,Queensland,10813.0,9.28859686994195,1,None,Not recorded
3213,2015-10-29,Western Australia,6829.0,8.829079952564836,2,None,Natural
3214,2015-10-30,Queensland,156.0,5.056245805348308,1,None,Not recorded
3215,2015-10-30,Western Australia,5635.0,8.636929873018572,2,None,Natural
3216,2015-10-31,Queensland,31.0,3.4657359027997265,1,None,Not recorded
3217,2015-10-31,Victoria,41.0,3.7376696182833684,4,None,Not recorded
3218,2015-11-01,New South Wales,2.0,1.0986122886681098,1,None,Natural
3219,2015-11-02,Tasmania,2.0,1.0986122886681098,1,None,Natural
3220,2015-11-02,Western Australia,335.0,5.817111159963204,1,None,Natural
3221,2015-11-03,Western Australia,50662.0,10.83295114012053,1,None,Natural
3222,2015-11-04,Queensland,729.0,6.593044534142437,2,None,Not recorded
3223,2015-11-06,Western Australia,7133.0,8.872627365918836,1,None,Natural
3224,2015-11-07,Queensland,31.0,3.4657359027997265,2,None,Not recorded
3225,2015-11-07,Western Australia,78.0,4.3694478524670215,1,None,Natural
3226,2015-11-08,Queensland,2191.0,7.692569648067906,1,None,Not recorded
3227,2015-11-08,Western Australia,1.0,0.6931471805599453,1,None,Natural
3228,2015-11-09,Victoria,11.0,2.4849066497880004,1,None,Not recorded
3229,2015-11-09,Western Australia,29255.0,10.283839959829217,1,None,Natural
3230,2015-11-10,Queensland,1481.0,7.301147805856032,2,None,Not recorded
3231,2015-11-10,Western Australia,22366.0,10.01534193731027,1,None,Natural
3232,2015-11-12,New South Wales,824.0,6.715383386334681,1,None,Natural
3233,2015-11-12,Queensland,35368.0,10.473591009252495,3,None,Not recorded
3234,2015-11-14,Western Australia,44.0,3.8066624897703196,6,None,Natural
3235,2015-11-15,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3236,2015-11-15,Western Australia,56977.0,10.950420507400779,29,None,Natural
3237,2015-11-16,Queensland,1186.0,7.079184394609668,2,None,Not recorded
3238,2015-11-16,Victoria,2.0,1.0986122886681098,1,None,Not recorded
3239,2015-11-16,Western Australia,37299.0,10.526748605631907,11,None,Natural
3240,2015-11-17,Queensland,44402.0,10.701062313705298,1,None,Not recorded
3241,2015-11-17,South Australia,261.0,5.568344503761097,2,None,Not recorded
3242,2015-11-17,Victoria,55.0,4.02535169073515,2,None,Not recorded
3243,2015-11-17,Western Australia,953.0,6.860663671448287,5,None,Natural
3244,2015-11-18,Queensland,479.0,6.173786103901937,1,None,Not recorded
3245,2015-11-18,Victoria,3.0,1.3862943611198906,3,None,Not recorded
3246,2015-11-18,Western Australia,0.0,0.0,1,None,Natural
3247,2015-11-19,Queensland,15.0,2.772588722239781,1,None,Not recorded
3248,2015-11-19,Victoria,166.0,5.117993812416755,2,None,Not recorded
3249,2015-11-19,Western Australia,442.0,6.093569770045136,1,None,Natural
3250,2015-11-20,New South Wales,123.0,4.820281565605037,1,None,Natural
3251,2015-11-20,Queensland,553.0,6.317164686747284,5,None,Not recorded
3252,2015-11-20,Victoria,20.0,3.044522437723423,2,None,Not recorded
3253,2015-11-21,Queensland,7427.0,8.913011922472597,4,None,Not recorded
3254,2015-11-21,Victoria,5.0,1.791759469228055,1,None,Not recorded
3255,2015-11-21,Western Australia,130310.0,11.77767918011764,2,None,Natural
3256,2015-11-22,Queensland,307.0,5.730099782973574,3,None,Not recorded
3257,2015-11-22,South Australia,8.0,2.1972245773362196,1,None,Not recorded
3258,2015-11-22,Western Australia,164002.0,12.007639999321952,3,None,Natural
3259,2015-11-23,Queensland,3580.0,8.183397369998433,2,None,Not recorded
3260,2015-11-23,Western Australia,24457.0,10.104712639749316,7,None,Natural
3261,2015-11-24,Queensland,4.0,1.6094379124341003,1,None,Not recorded
3262,2015-11-24,South Australia,7.0,2.0794415416798357,1,None,Not recorded
3263,2015-11-24,Western Australia,130997.0,11.782937334891171,10,None,Natural
3264,2015-11-25,New South Wales,713.0,6.570882962339584,1,None,Natural
3265,2015-11-25,South Australia,80496.0,11.295975195631474,4,None,Not recorded
3266,2015-11-25,Victoria,90.0,4.51085950651685,1,None,Not recorded
3267,2015-11-25,Western Australia,175693.0,12.07649912447428,3,None,Natural
3268,2015-11-26,Queensland,4753.0,8.46674164792014,3,None,Not recorded
3269,2015-11-26,Victoria,9.0,2.302585092994046,1,None,Not recorded
3270,2015-11-26,Western Australia,34544.0,10.450018100922895,2,None,Natural
3271,2015-11-27,Queensland,342.0,5.8377304471659395,1,None,Not recorded
3272,2015-11-27,Western Australia,27121.0,10.20810048564789,1,None,Natural
3273,2015-11-28,Western Australia,15153.0,9.626019802491319,3,None,Natural
3274,2015-11-30,Queensland,11620.0,9.360569085222874,2,None,Not recorded
3275,2015-11-30,South Australia,4347.0,8.3774712482411,1,None,Not recorded
3276,2015-11-30,Victoria,65.0,4.189654742026425,5,None,Not recorded
3277,2015-11-30,Western Australia,14121.0,9.555489144076292,3,None,Natural
3278,2015-12-01,New South Wales,724.0,6.586171654854675,3,None,Natural
3279,2015-12-01,Queensland,595.0,6.39024066706535,4,None,Not recorded
3280,2015-12-01,Victoria,2.0,1.0986122886681098,3,None,Not recorded
3281,2015-12-02,Queensland,8717.0,9.073145132798338,2,None,Not recorded
3282,2015-12-02,Western Australia,6201.0,8.732627099660395,5,None,Natural
3283,2015-12-03,Queensland,16.0,2.833213344056216,2,None,Not recorded
3284,2015-12-03,Western Australia,1725.0,7.453561871643373,1,None,Natural
3285,2015-12-04,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3286,2015-12-04,Western Australia,1.0,0.6931471805599453,1,None,Natural
3287,2015-12-05,Queensland,39555.0,10.585472668389881,2,None,Not recorded
3288,2015-12-06,Queensland,1916.0,7.558516743045645,1,None,Not recorded
3289,2015-12-06,South Australia,54.0,4.007333185232471,1,None,Not recorded
3290,2015-12-06,Victoria,23.0,3.1780538303479458,1,None,Not recorded
3291,2015-12-07,Queensland,13155.0,9.484633207308947,3,None,Not recorded
3292,2015-12-07,Western Australia,32.0,3.4965075614664802,2,None,Natural
3293,2015-12-08,New South Wales,10.0,2.3978952727983707,1,None,Natural
3294,2015-12-08,South Australia,4917.0,8.500657222776137,3,None,Not recorded
3295,2015-12-08,Victoria,501.0,6.218600119691729,8,None,Not recorded
3296,2015-12-09,Victoria,40.0,3.713572066704308,2,None,Not recorded
3297,2015-12-10,New South Wales,54345.0,10.903126292784842,5,None,Natural
3298,2015-12-10,Queensland,6911.0,8.841014310483892,1,None,Not recorded
3299,2015-12-10,Victoria,0.0,0.0,2,None,Not recorded
3300,2015-12-11,New South Wales,119.0,4.787491742782046,2,None,Natural
3301,2015-12-11,Queensland,623.0,6.436150368369428,1,None,Not recorded
3302,2015-12-12,Victoria,2435.0,7.798112628829788,2,None,Not recorded
3303,2015-12-13,Queensland,334.0,5.814130531825066,1,None,Not recorded
3304,2015-12-14,Victoria,10.0,2.3978952727983707,1,None,Not recorded
3305,2015-12-15,New South Wales,1741.0,7.462789157412448,1,None,Natural
3306,2015-12-15,Queensland,1983.0,7.592870287844818,1,None,Not recorded
3307,2015-12-15,Victoria,233.0,5.455321115357702,1,None,Not recorded
3308,2015-12-15,Western Australia,26783.0,10.195559973289201,1,None,Natural
3309,2015-12-16,Australian Capital Territory,42.0,3.7612001156935624,1,None,Natural
3310,2015-12-16,New South Wales,260.0,5.564520407322694,2,None,Natural
3311,2015-12-16,Queensland,78.0,4.3694478524670215,1,None,Not recorded
3312,2015-12-16,South Australia,1.0,0.6931471805599453,1,None,Not recorded
3313,2015-12-16,Victoria,19.0,2.995732273553991,1,None,Not recorded
3314,2015-12-16,Western Australia,5433.0,8.600430789986293,1,None,Natural
3315,2015-12-17,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3316,2015-12-18,Queensland,1665.0,7.418180822726788,1,None,Not recorded
3317,2015-12-18,South Australia,146.0,4.990432586778736,2,None,Not recorded
3318,2015-12-18,Victoria,82.0,4.418840607796598,1,None,Not recorded
3319,2015-12-18,Western Australia,1071.0,6.977281341630747,1,None,Natural
3320,2015-12-19,New South Wales,2916.0,7.978310969867722,4,None,Natural
3321,2015-12-19,Queensland,0.0,0.0,1,None,Not recorded
3322,2015-12-19,South Australia,25031.0,10.127910285348719,1,None,Not recorded
3323,2015-12-19,Victoria,7382.0,8.906935339059165,13,None,Not recorded
3324,2015-12-19,Western Australia,4770.0,8.470311205516108,1,None,Natural
3325,2015-12-20,New South Wales,208.0,5.342334251964811,2,None,Natural
3326,2015-12-20,Queensland,205.0,5.327876168789581,1,None,Not recorded
3327,2015-12-20,Victoria,6726.0,8.813884558025606,6,None,Not recorded
3328,2015-12-21,Queensland,244.0,5.501258210544727,1,None,Not recorded
3329,2015-12-22,Queensland,18.0,2.9444389791664403,1,None,Not recorded
3330,2015-12-22,South Australia,6.0,1.9459101490553132,1,None,Not recorded
3331,2015-12-22,Western Australia,221.0,5.402677381872279,2,None,Natural
3332,2015-12-23,Queensland,9397.0,9.14825217966276,5,None,Not recorded
3333,2015-12-24,Queensland,5671.0,8.643297068211963,2,None,Not recorded
3334,2015-12-24,Western Australia,346.0,5.849324779946859,2,None,Natural
3335,2015-12-25,South Australia,5.0,1.791759469228055,1,None,Not recorded
3336,2015-12-25,Victoria,59.0,4.0943445622221,1,None,Not recorded
3337,2015-12-25,Western Australia,3464.0,8.150467911624004,2,None,Natural
3338,2015-12-26,Western Australia,3409.0,8.134467570277563,2,None,Natural
3339,2015-12-27,South Australia,9.0,2.302585092994046,1,None,Not recorded
3340,2015-12-28,South Australia,13.0,2.6390573296152584,1,None,Not recorded
3341,2015-12-29,Queensland,8.0,2.1972245773362196,1,None,Not recorded
3342,2015-12-29,Victoria,0.0,0.0,1,None,Not recorded
3343,2015-12-30,South Australia,13.0,2.6390573296152584,2,None,Not recorded
3344,2015-12-30,Victoria,1.0,0.6931471805599453,1,None,Not recorded
3345,2015-12-31,Queensland,438.0,6.0844994130751715,1,None,Not recorded
3346,2015-12-31,South Australia,306.0,5.726847747587197,1,None,Not recorded
3347,2015-12-31,Victoria,19.0,2.995732273553991,2,None,Not recorded
3348,2016-01-01,New South Wales,6.0,1.9459101490553132,1,None,Natural
3349,2016-01-01,Queensland,674.0,6.51471269087253,2,None,Not recorded
3350,2016-01-01,South Australia,11.0,2.4849066497880004,1,None,Not recorded
3351,2016-01-01,Tasmania,809.0,6.697034247666484,1,None,Natural
3352,2016-01-01,Victoria,71.0,4.276666119016055,9,None,Not recorded
3353,2016-01-02,South Australia,137.0,4.927253685157205,2,None,Not recorded
3354,2016-01-02,Victoria,0.0,0.0,2,None,Not recorded
3355,2016-01-02,Western Australia,1.0,0.6931471805599453,1,None,Natural
3356,2016-01-03,Queensland,1.0,0.6931471805599453,1,None,Not recorded
