,State,NDVI_min,NDVI_max,NDVI_mean,NDVI_std,NDVI_var,Date
884,South Australia,-0.2,0.99855,0.24226415,0.11814670000000001,0.014041850000000002,2014-04-01
885,South Australia,-0.2,0.9978,0.29248209999999997,0.15292495,0.0234501,2014-05-01
886,South Australia,-0.2,0.9992,0.30412005,0.17995295,0.032422099999999995,2014-06-01
887,South Australia,-0.2,0.9987,0.29336845,0.19234985,0.03699945,2014-07-01
888,South Australia,-0.2,0.99775,0.26735695000000004,0.18342315,0.03364945,2014-08-01
889,South Australia,-0.2,0.99585,0.23721055,0.1562741,0.02453685,2014-09-01
890,South Australia,-0.2,0.982,0.2073645,0.112314,0.0126144,2014-10-01
891,South Australia,-0.2,0.9964500000000001,0.1895648,0.08613445,0.007430600000000001,2014-11-01
892,South Australia,-0.2,0.99695,0.1796132,0.07804875,0.006093950000000001,2014-12-01
893,South Australia,-0.2,0.9968,0.1904836,0.07971149999999999,0.00635575,2015-01-01
894,South Australia,-0.2,0.99705,0.1955054,0.07988144999999999,0.0063811,2015-02-01
895,South Australia,-0.2,0.9982,0.1935564,0.08356245,0.0069833,2015-03-01
896,South Australia,-0.2,0.9982500000000001,0.21005415,0.1040742,0.010881700000000001,2015-04-01
897,South Australia,-0.2,0.9984500000000001,0.2364881,0.1365515,0.0186804,2015-05-01
898,South Australia,-0.2,0.9989,0.2671193,0.1624408,0.026402000000000002,2015-06-01
899,South Australia,-0.2,0.9992,0.27531685,0.18040594999999998,0.03255215,2015-07-01
900,South Australia,-0.2,0.99755,0.26817965,0.191959,0.036850999999999995,2015-08-01
901,South Australia,-0.2,0.99255,0.23909989999999998,0.1683942,0.0285986,2015-09-01
902,South Australia,-0.2,0.9972,0.2039551,0.1107038,0.0122553,2015-10-01
903,South Australia,-0.2,0.9959,0.18718085,0.08817345,0.00778535,2015-11-01
904,South Australia,-0.2,0.9984,0.1817265,0.078472,0.0061585,2015-12-01
905,South Australia,-0.2,0.995,0.18944280000000002,0.07717579999999999,0.00595655,2016-01-01
906,South Australia,-0.2,0.9964999999999999,0.19234745,0.08477509999999999,0.00718875,2016-02-01
907,South Australia,-0.2,0.99135,0.21207725,0.09599905,0.009216450000000001,2016-03-01
908,South Australia,-0.2,0.9912,0.21634409999999998,0.1012029,0.010247949999999999,2016-04-01
909,South Australia,-0.2,0.9984500000000001,0.24980765,0.1192779,0.014252850000000001,2016-05-01
910,South Australia,-0.2,0.9992,0.30389920000000004,0.14567105000000002,0.02125745,2016-06-01
911,South Australia,-0.2,0.99905,0.31663399999999997,0.17224499999999998,0.0296938,2016-07-01
912,South Australia,-0.2,0.9979,0.30276024999999995,0.18409894999999998,0.03389545,2016-08-01
913,South Australia,-0.2,0.9976,0.2837982,0.1742764,0.0304132,2016-09-01
914,South Australia,-0.2,0.988,0.24043445,0.13953585000000002,0.019629399999999998,2016-10-01
915,South Australia,-0.2,0.9978,0.2127007,0.1071415,0.0114793,2016-11-01
916,South Australia,-0.2,0.99735,0.2043472,0.08618134999999999,0.0074342,2016-12-01
917,South Australia,-0.2,0.99675,0.22893485,0.09082095,0.0082582,2017-01-01
918,South Australia,-0.2,0.9944999999999999,0.24150355,0.10365905,0.01075365,2017-02-01
919,South Australia,-0.2,0.98985,0.2249135,0.09946005,0.009901050000000002,2017-03-01
920,South Australia,-0.2,0.9899,0.24109104999999997,0.11686750000000001,0.01377575,2017-04-01
921,South Australia,-0.2,0.9982,0.2652212,0.13818344999999999,0.01910095,2017-05-01
922,South Australia,-0.2,0.99905,0.26682295,0.14565545000000002,0.02124125,2017-06-01
923,South Australia,-0.2,0.9982,0.2653609,0.16034995,0.02572215,2017-07-01
924,South Australia,-0.2,0.99875,0.25804364999999996,0.1728854,0.029891800000000003,2017-08-01
925,South Australia,-0.2,0.9981,0.23918575,0.1595909,0.025498,2017-09-01
926,South Australia,-0.2,0.9964,0.22406,0.1312956,0.0172385,2017-10-01
927,South Australia,-0.2,0.999,0.20550925,0.1000466,0.010048749999999999,2017-11-01
928,South Australia,-0.2,0.9983500000000001,0.1979671,0.0888282,0.007891,2017-12-01
929,South Australia,-0.2,0.99885,0.19643624999999998,0.08616375,0.0074245000000000005,2018-01-01
930,South Australia,-0.2,0.9964500000000001,0.20078554999999998,0.0872575,0.0076206,2018-02-01
931,South Australia,-0.2,0.9964,0.19907405,0.08734985,0.00763045,2018-03-01
932,South Australia,-0.2,0.99145,0.205208,0.0967278,0.0093781,2018-04-01
933,South Australia,-0.2,0.99895,0.21959575,0.1171979,0.01382205,2018-05-01
934,South Australia,-0.2,0.9984500000000001,0.2378565,0.14335325,0.02055515,2018-06-01
935,South Australia,-0.2,0.99935,0.242155,0.1602268,0.02569755,2018-07-01
936,South Australia,-0.2,0.99885,0.24125059999999998,0.17474784999999998,0.030536849999999997,2018-08-01
937,South Australia,-0.2,0.9978,0.22080804999999998,0.1527447,0.02346455,2018-09-01
938,South Australia,-0.2,0.9992,0.1984662,0.1192015,0.014209,2018-10-01
939,South Australia,-0.2,0.99785,0.19046975,0.10032285,0.010096299999999999,2018-11-01
940,South Australia,-0.2,0.9974000000000001,0.18364245,0.08521515,0.0072639,2018-12-01
941,South Australia,-0.2,0.99885,0.17724095,0.0794233,0.0063097,2019-01-01
942,South Australia,-0.2,0.98495,0.17736079999999999,0.07659065000000001,0.0058661,2019-02-01
943,South Australia,-0.19990000000000002,0.9673499999999999,0.18096974999999998,0.08146585,0.006641650000000001,2019-03-01
944,South Australia,-0.2,0.99165,0.1896584,0.09088365,0.008272,2019-04-01
945,South Australia,-0.2,0.99865,0.21025925,0.1197634,0.01442765,2019-05-01
946,South Australia,-0.2,0.9991,0.2345369,0.1579509,0.02501055,2019-06-01
947,South Australia,-0.2,0.9991,0.2412477,0.18545085,0.03440905,2019-07-01
948,South Australia,-0.2,0.99855,0.23435614999999999,0.18829045,0.03546495,2019-08-01
949,South Australia,-0.2,0.9957499999999999,0.2141392,0.15996405,0.0256468,2019-09-01
950,South Australia,-0.2,0.9916,0.1916885,0.1222504,0.0149452,2019-10-01
951,South Australia,-0.2,0.9982,0.17706765000000002,0.09405015,0.008863,2019-11-01
952,South Australia,-0.2,0.99115,0.1702843,0.0752784,0.0056897,2019-12-01
953,South Australia,-0.2,0.99795,0.167902,0.0688176,0.004736000000000001,2020-01-01
954,South Australia,-0.2,0.9933000000000001,0.17852115,0.07791675,0.0060843,2020-02-01
955,South Australia,-0.2,0.98335,0.18592365,0.08250505,0.0068071,2020-03-01
956,South Australia,-0.2,0.9949,0.20085904999999998,0.09877885,0.0098571,2020-04-01
957,South Australia,-0.2,0.993,0.21447539999999998,0.12647,0.0160496,2020-05-01
958,South Australia,-0.2,0.9968,0.2267937,0.1525454,0.0233395,2020-06-01
959,South Australia,-0.2,0.9975,0.23446125,0.1721884,0.029653,2020-07-01
960,South Australia,-0.2,0.9981,0.2365926,0.1797995,0.03233945,2020-08-01
961,South Australia,-0.2,0.9976,0.22888694999999998,0.15781509999999999,0.024927449999999997,2020-09-01
962,South Australia,-0.2,0.99745,0.22423465,0.12377665,0.015383899999999999,2020-10-01
963,South Australia,-0.2,0.9957,0.1957856,0.0892766,0.0079703,2020-11-01
964,South Australia,-0.2,0.9963500000000001,0.1870158,0.0804823,0.0064798,2020-12-01
966,Tasmania,-0.2,0.9991,0.6579685,0.16387315,0.026855200000000003,2005-01-01
967,Tasmania,-0.2,0.99925,0.67161765,0.15864375,0.02517395,2005-02-01
968,Tasmania,-0.2,0.9989,0.6884713,0.16074755000000002,0.025844,2005-03-01
969,Tasmania,-0.2,0.9993,0.66244335,0.1793804,0.0332619,2005-04-01
970,Tasmania,-0.2,0.99915,0.71020335,0.15569480000000002,0.02425505,2005-05-01
971,Tasmania,-0.2,0.99905,0.72043735,0.14748155000000002,0.0219789,2005-06-01
972,Tasmania,-0.2,0.9992,0.6505619,0.1998231,0.040182899999999994,2005-07-01
973,Tasmania,-0.2,0.9993,0.7048786,0.1447815,0.021091,2005-08-01
974,Tasmania,-0.2,0.99925,0.68873005,0.1502341,0.0233154,2005-09-01
975,Tasmania,-0.2,0.9991,0.7307572,0.1257754,0.0158195,2005-10-01
976,Tasmania,-0.2,0.99905,0.72456705,0.13064955,0.017081350000000002,2005-11-01
977,Tasmania,-0.2,0.9994,0.67681755,0.17582865,0.031192150000000002,2005-12-01
978,Tasmania,-0.2,0.99915,0.7100058499999999,0.14653885,0.0215006,2006-01-01
979,Tasmania,-0.2,0.99925,0.67818015,0.16720215,0.02795685,2006-02-01
980,Tasmania,-0.2,0.9991,0.6935346,0.1700693,0.028948500000000002,2006-03-01
981,Tasmania,-0.2,0.99915,0.6653407,0.189827,0.03649335,2006-04-01
982,Tasmania,-0.2,0.9992,0.7411460999999999,0.1388761,0.0192916,2006-05-01
983,Tasmania,-0.2,0.99915,0.67956045,0.19357405,0.03875925,2006-06-01
984,Tasmania,-0.2,0.99915,0.7262769,0.1415822,0.0200474,2006-07-01
985,Tasmania,-0.2,0.9991,0.7174560999999999,0.14349255,0.020763900000000002,2006-08-01
986,Tasmania,-0.2,0.9992,0.6901353,0.15827809999999998,0.0257466,2006-09-01
987,Tasmania,-0.2,0.999,0.6779239,0.155119,0.0240619,2006-10-01
988,Tasmania,-0.2,0.9993,0.6343857,0.17625249999999998,0.0311553,2006-11-01
989,Tasmania,-0.2,0.99905,0.6298515,0.17813175,0.03175325,2006-12-01
990,Tasmania,-0.2,0.9992,0.6374936,0.17434975,0.03040205,2007-01-01
991,Tasmania,-0.2,0.99865,0.65870345,0.17555215,0.030821249999999998,2007-02-01
992,Tasmania,-0.2,0.9976499999999999,0.6802813999999999,0.1657404,0.027477500000000002,2007-03-01
993,Tasmania,-0.2,0.9987,0.6879641,0.1598033,0.02553745,2007-04-01
994,Tasmania,-0.2,0.99925,0.7237676,0.14810584999999998,0.02193745,2007-05-01
995,Tasmania,-0.2,0.99905,0.732298,0.14613135,0.02136505,2007-06-01
996,Tasmania,-0.2,0.99905,0.68306535,0.16948075,0.02880105,2007-07-01
997,Tasmania,-0.2,0.9988,0.72236205,0.12869375,0.0165686,2007-08-01
998,Tasmania,-0.2,0.9994000000000001,0.6678889,0.16670665,0.02795575,2007-09-01
999,Tasmania,-0.2,0.9988,0.707298,0.1359262,0.0184759,2007-10-01
1000,Tasmania,-0.2,0.9991,0.6890106,0.14758065,0.0218203,2007-11-01
1001,Tasmania,-0.2,0.9991,0.6550876999999999,0.15946455,0.0254387,2007-12-01
1002,Tasmania,-0.2,0.99915,0.65003145,0.1731096,0.029967050000000002,2008-01-01
1003,Tasmania,-0.2,0.99905,0.65421525,0.1776053,0.0315557,2008-02-01
1004,Tasmania,-0.2,0.99885,0.66736205,0.1743813,0.03041165,2008-03-01
1005,Tasmania,-0.2,0.9992,0.70238635,0.15536785,0.02415535,2008-04-01
1006,Tasmania,-0.2,0.9993,0.7170726000000001,0.15689884999999998,0.02471885,2008-05-01
1007,Tasmania,-0.2,0.99915,0.69250075,0.1651338,0.0272692,2008-06-01
1008,Tasmania,-0.2,0.99905,0.7149030000000001,0.1617526,0.02622865,2008-07-01
1009,Tasmania,-0.2,0.99915,0.6747197,0.17913685000000001,0.0328207,2008-08-01
1010,Tasmania,-0.2,0.99925,0.6626922,0.17246489999999998,0.030508849999999997,2008-09-01
1011,Tasmania,-0.2,0.9993000000000001,0.66510415,0.1550359,0.02403735,2008-10-01
1012,Tasmania,-0.2,0.9988,0.6803824,0.1502554,0.0225767,2008-11-01
1013,Tasmania,-0.2,0.9993,0.61213115,0.18930924999999998,0.035861950000000004,2008-12-01
1014,Tasmania,-0.2,0.999,0.6614647,0.16244595,0.02638915,2009-01-01
1015,Tasmania,-0.2,0.99915,0.6406386,0.18434645,0.0341531,2009-02-01
1016,Tasmania,-0.2,0.99925,0.6546619,0.17810435,0.031949,2009-03-01
1017,Tasmania,-0.2,0.9991,0.7291951,0.1394266,0.01945645,2009-04-01
1018,Tasmania,-0.2,0.9989,0.72208395,0.15262969999999998,0.0235667,2009-05-01
1019,Tasmania,-0.2,0.9992,0.7448098999999999,0.1435566,0.02065065,2009-06-01
1020,Tasmania,-0.2,0.99935,0.6662774499999999,0.19737365,0.040923100000000004,2009-07-01
1021,Tasmania,-0.2,0.9991,0.70450065,0.16196939999999999,0.02637215,2009-08-01
1022,Tasmania,-0.2,0.9993000000000001,0.6750404,0.16934255,0.0287525,2009-09-01
1023,Tasmania,-0.2,0.9994,0.7089713,0.1332729,0.0177617,2009-10-01
1024,Tasmania,-0.2,0.9979,0.7053823,0.1305871,0.01706365,2009-11-01
1025,Tasmania,-0.2,0.9994,0.6911142,0.14126725,0.020115050000000002,2009-12-01
1026,Tasmania,-0.2,0.9993,0.6804636500000001,0.16209145,0.0262975,2010-01-01
1027,Tasmania,-0.2,0.99915,0.6874447,0.1570895,0.02468005,2010-02-01
1028,Tasmania,-0.2,0.99915,0.72368695,0.1420555,0.02018065,2010-03-01
1029,Tasmania,-0.2,0.9993,0.710493,0.1579728,0.02506515,2010-04-01
1030,Tasmania,-0.2,0.99895,0.74736365,0.14071545,0.019878149999999997,2010-05-01
1031,Tasmania,-0.2,0.99925,0.75670735,0.14611215,0.0213689,2010-06-01
1032,Tasmania,-0.2,0.99905,0.7360696,0.1501017,0.02271855,2010-07-01
1033,Tasmania,-0.2,0.999,0.68190515,0.174571,0.031314550000000003,2010-08-01
1034,Tasmania,-0.2,0.99905,0.6317573000000001,0.1911135,0.0405828,2010-09-01
1035,Tasmania,-0.2,0.999,0.7127716,0.1248705,0.0155926,2010-10-01
1036,Tasmania,-0.2,0.9992,0.7067863000000001,0.13052249999999999,0.017069599999999997,2010-11-01
1037,Tasmania,-0.2,0.99925,0.6685317,0.16366345,0.026788899999999997,2010-12-01
1038,Tasmania,-0.2,0.99945,0.68327095,0.14196875,0.02015765,2011-01-01
1039,Tasmania,-0.2,0.9992,0.7051118999999999,0.15147670000000002,0.0231121,2011-02-01
1040,Tasmania,-0.2,0.99925,0.71572215,0.1470756,0.02167825,2011-03-01
1041,Tasmania,-0.2,0.9994000000000001,0.7596802,0.11875725000000001,0.01410335,2011-04-01
1042,Tasmania,-0.2,0.9992,0.7413047,0.14743810000000002,0.021742150000000002,2011-05-01
1043,Tasmania,-0.2,0.9992,0.7299673,0.17084615,0.02972035,2011-06-01
1044,Tasmania,-0.2,0.99905,0.7113743,0.17134435,0.0297339,2011-07-01
1045,Tasmania,-0.2,0.99925,0.7428857,0.13704605,0.01882605,2011-08-01
1046,Tasmania,-0.2,0.99905,0.7269014,0.1277422,0.01631855,2011-09-01
1047,Tasmania,-0.2,0.999,0.7338337,0.1227341,0.0150636,2011-10-01
1048,Tasmania,-0.2,0.99915,0.7237235500000001,0.13083604999999998,0.0171336,2011-11-01
1049,Tasmania,-0.2,0.9993000000000001,0.7090180500000001,0.1400808,0.019655649999999997,2011-12-01
1050,Tasmania,-0.2,0.99925,0.6863585999999999,0.1468176,0.02155545,2012-01-01
1051,Tasmania,-0.2,0.9992000000000001,0.6944690499999999,0.16370885000000002,0.02680105,2012-02-01
1052,Tasmania,-0.2,0.9992,0.72227445,0.15088764999999998,0.0227786,2012-03-01
1053,Tasmania,-0.2,0.9993000000000001,0.71332295,0.16868865,0.0291398,2012-04-01
1054,Tasmania,-0.2,0.99935,0.72563925,0.1826591,0.0335183,2012-05-01
1055,Tasmania,-0.2,0.9993,0.72992365,0.18461965,0.0345638,2012-06-01
1056,Tasmania,-0.2,0.9993,0.7110917999999999,0.18846675000000002,0.035535250000000004,2012-07-01
1057,Tasmania,-0.2,0.999,0.7157204500000001,0.15477639999999998,0.0244441,2012-08-01
1058,Tasmania,-0.2,0.9991,0.70902985,0.14385155,0.0208435,2012-09-01
1059,Tasmania,-0.2,0.99935,0.71466775,0.13236409999999998,0.017678450000000002,2012-10-01
1060,Tasmania,-0.2,0.999,0.7080166,0.1268055,0.0160796,2012-11-01
1061,Tasmania,-0.2,0.9991,0.6856211999999999,0.13925185,0.019463349999999997,2012-12-01
1062,Tasmania,-0.2,0.9992,0.6616238999999999,0.16452515,0.02713575,2013-01-01
1063,Tasmania,-0.2,0.99895,0.6657366499999999,0.17220459999999999,0.0296653,2013-02-01
1064,Tasmania,-0.2,0.99925,0.6897504,0.16817845,0.0283882,2013-03-01
1065,Tasmania,-0.2,0.9992,0.7333051500000001,0.1437213,0.02066125,2013-04-01
1066,Tasmania,-0.2,0.9994000000000001,0.74407355,0.1575071,0.0248226,2013-05-01
1067,Tasmania,-0.2,0.9992,0.7312820499999999,0.17974735,0.03265015,2013-06-01
1068,Tasmania,-0.2,0.9993,0.7237847,0.17090539999999999,0.029651700000000003,2013-07-01
1069,Tasmania,-0.2,0.99935,0.7127678,0.15443289999999998,0.02451175,2013-08-01
1070,Tasmania,-0.2,0.9993000000000001,0.63848565,0.19246285000000002,0.04016985,2013-09-01
1071,Tasmania,-0.2,0.9993,0.6893279,0.1483073,0.0219951,2013-10-01
1072,Tasmania,-0.2,0.9991,0.7245587499999999,0.1321809,0.017528349999999998,2013-11-01
1073,Tasmania,-0.20000000000000004,0.9993666666666666,0.6881762333333333,0.14852676666666667,0.022073366666666667,2013-12-01
1074,Tasmania,-0.2,0.99895,0.7013484999999999,0.145353,0.0211591,2014-01-01
1075,Tasmania,-0.2,0.999,0.6829012000000001,0.1656514,0.0274437,2014-02-01
1076,Tasmania,-0.2,0.99915,0.691827,0.165873,0.027860500000000003,2014-03-01
1077,Tasmania,-0.2,0.9993000000000001,0.7302875,0.15521685,0.02409455,2014-04-01
1078,Tasmania,-0.2,0.99945,0.7321231500000001,0.1525732,0.02347295,2014-05-01
1079,Tasmania,-0.2,0.9994,0.7380950500000001,0.16822494999999998,0.028531550000000003,2014-06-01
1080,Tasmania,-0.2,0.99925,0.68344285,0.19861545,0.04218045,2014-07-01
1081,Tasmania,-0.2,0.99895,0.7472673999999999,0.122061,0.0149009,2014-08-01
1082,Tasmania,-0.2,0.9991,0.71501305,0.14912945,0.02284875,2014-09-01
1083,Tasmania,-0.2,0.9989,0.7132711,0.1334315,0.017804,2014-10-01
1084,Tasmania,-0.2,0.99925,0.6900999999999999,0.14589015,0.02130635,2014-11-01
1085,Tasmania,-0.2,0.9992,0.6770208,0.15461485,0.023909,2014-12-01
1086,Tasmania,-0.2,0.9993,0.6704110999999999,0.16585729999999999,0.02759635,2015-01-01
1087,Tasmania,-0.2,0.9984999999999999,0.68342115,0.15634835,0.0244468,2015-02-01
1088,Tasmania,-0.2,0.9993,0.676339,0.17654609999999998,0.03150685,2015-03-01
1089,Tasmania,-0.2,0.99895,0.7308481,0.15684985,0.02474355,2015-04-01
1090,Tasmania,-0.2,0.9994000000000001,0.68657205,0.21228740000000001,0.0450879,2015-05-01
1091,Tasmania,-0.2,0.99935,0.73537095,0.15998485,0.02609075,2015-06-01
1092,Tasmania,-0.2,0.99935,0.6976970499999999,0.18894915,0.0364429,2015-07-01
1093,Tasmania,-0.2,0.9992,0.71996295,0.16009099999999998,0.0257174,2015-08-01
1094,Tasmania,-0.2,0.9982500000000001,0.72498325,0.13040925,0.01700815,2015-09-01
1095,Tasmania,-0.2,0.9991,0.7072713,0.1361056,0.0185247,2015-10-01
1096,Tasmania,-0.2,0.9992,0.64422305,0.17382730000000002,0.0310172,2015-11-01
1097,Tasmania,-0.2,0.9993,0.66300475,0.166157,0.0276324,2015-12-01
1098,Tasmania,-0.2,0.9993,0.6371264999999999,0.18580925,0.03456435,2016-01-01
1099,Tasmania,-0.2,0.9992,0.6685405,0.1820268,0.033267950000000004,2016-02-01
1100,Tasmania,-0.2,0.99895,0.7211195,0.14612105,0.02135145,2016-03-01
1101,Tasmania,-0.2,0.9993,0.72227975,0.15147315,0.022948700000000002,2016-04-01
1102,Tasmania,-0.2,0.9994000000000001,0.71483075,0.1736719,0.031486,2016-05-01
1103,Tasmania,-0.2,0.99945,0.7056658,0.19649244999999999,0.03903005,2016-06-01
1104,Tasmania,-0.2,0.9994000000000001,0.7099823000000001,0.18530895,0.03439535,2016-07-01
1105,Tasmania,-0.2,0.9992,0.7100235,0.15653745000000002,0.024531900000000002,2016-08-01
1106,Tasmania,-0.2,0.9992,0.68753825,0.1722761,0.0314494,2016-09-01
1107,Tasmania,-0.2,0.99915,0.6830728,0.1745825,0.0314221,2016-10-01
1108,Tasmania,-0.2,0.999,0.7117357,0.1426598,0.0203518,2016-11-01
1109,Tasmania,-0.2,0.99905,0.71410975,0.13623265,0.01856915,2016-12-01
1110,Tasmania,-0.2,0.9991,0.70286665,0.14412765,0.02077275,2017-01-01
1111,Tasmania,-0.2,0.9992,0.69839915,0.15941244999999998,0.0254219,2017-02-01
1112,Tasmania,-0.2,0.9992,0.71225735,0.15774685,0.02489335,2017-03-01
1113,Tasmania,-0.2,0.9992000000000001,0.7061754499999999,0.17654875,0.031936,2017-04-01
1114,Tasmania,-0.2,0.99935,0.72112405,0.1900784,0.03792935,2017-05-01
1115,Tasmania,-0.2,0.99935,0.7054867,0.19968930000000001,0.04006015,2017-06-01
1116,Tasmania,-0.2,0.9991,0.7266177,0.17352374999999998,0.030795450000000002,2017-07-01
1117,Tasmania,-0.2,0.99935,0.6870772,0.1854573,0.03504205,2017-08-01
1118,Tasmania,-0.2,0.99925,0.67648165,0.16270865,0.027023949999999998,2017-09-01
1119,Tasmania,-0.2,0.9991,0.718027,0.1326099,0.0175854,2017-10-01
1120,Tasmania,-0.2,0.999,0.7019546999999999,0.14085335,0.019863199999999998,2017-11-01
1121,Tasmania,-0.2,0.9993,0.6656964000000001,0.15081044999999998,0.02278105,2017-12-01
1122,Tasmania,-0.2,0.99905,0.67149405,0.1585113,0.0251416,2018-01-01
1123,Tasmania,-0.2,0.99915,0.67408835,0.16180525,0.026280900000000003,2018-02-01
1124,Tasmania,-0.2,0.9992,0.6898034,0.15696715,0.0246641,2018-03-01
1125,Tasmania,-0.2,0.99915,0.7310478,0.13432195,0.01805985,2018-04-01
1126,Tasmania,-0.2,0.9993,0.740927,0.1525617,0.02366245,2018-05-01
1127,Tasmania,-0.2,0.9992,0.762097,0.15480575,0.023989,2018-06-01
1128,Tasmania,-0.2,0.99925,0.69141795,0.2055533,0.0425518,2018-07-01
1129,Tasmania,-0.2,0.99925,0.69908835,0.16602455,0.02801095,2018-08-01
1130,Tasmania,-0.2,0.99915,0.7176456499999999,0.1258774,0.0158462,2018-09-01
1131,Tasmania,-0.2,0.999,0.7040692,0.1298047,0.0168493,2018-10-01
1132,Tasmania,-0.2,0.99935,0.66504155,0.17908475000000001,0.0334255,2018-11-01
1133,Tasmania,-0.2,0.99905,0.7100002,0.1383944,0.019161150000000002,2018-12-01
1134,Tasmania,-0.2,0.999,0.6793105,0.15797795,0.0250194,2019-01-01
1135,Tasmania,-0.2,0.9985999999999999,0.65884205,0.1835669,0.03403515,2019-02-01
1136,Tasmania,-0.2,0.9992,0.68625555,0.17097515,0.0292341,2019-03-01
1137,Tasmania,-0.2,0.99925,0.7076044,0.1651164,0.02738455,2019-04-01
1138,Tasmania,-0.2,0.99935,0.68567205,0.20166495,0.040938550000000004,2019-05-01
1139,Tasmania,-0.2,0.99915,0.74877655,0.1544082,0.02387395,2019-06-01
1140,Tasmania,-0.2,0.9993,0.6202653,0.24539055,0.061118,2019-07-01
1141,Tasmania,-0.2,0.9993000000000001,0.69509015,0.16794494999999998,0.028362400000000003,2019-08-01
1142,Tasmania,-0.2,0.99905,0.70736405,0.1399571,0.0195935,2019-09-01
1143,Tasmania,-0.2,0.999,0.7006704,0.1399975,0.0195993,2019-10-01
1144,Tasmania,-0.2,0.9994,0.6150637,0.19137074999999998,0.03742745,2019-11-01
1145,Tasmania,-0.2,0.99935,0.6253212,0.18192205,0.03331295,2019-12-01
1146,Tasmania,-0.2,0.999,0.6330783,0.17647385,0.031155549999999997,2020-01-01
1147,Tasmania,-0.2,0.99935,0.65824995,0.1774731,0.03149705,2020-02-01
1148,Tasmania,-0.2,0.9992,0.6854776499999999,0.15966550000000002,0.0254945,2020-03-01
1149,Tasmania,-0.2,0.99925,0.70973155,0.1681412,0.02840285,2020-04-01
1150,Tasmania,-0.2,0.9993,0.7386315999999999,0.15453755,0.02445455,2020-05-01
1151,Tasmania,-0.2,0.9992,0.736576,0.15817715,0.025359800000000002,2020-06-01
1152,Tasmania,-0.2,0.9989,0.7537006500000001,0.1350941,0.018332599999999998,2020-07-01
1153,Tasmania,-0.2,0.99915,0.69309765,0.17273215,0.0305459,2020-08-01
1154,Tasmania,-0.2,0.99935,0.70735965,0.1474869,0.02185135,2020-09-01
1155,Tasmania,-0.2,0.9987999999999999,0.7183099500000001,0.137765,0.01904525,2020-10-01
1156,Tasmania,-0.2,0.9993,0.7142053,0.1347638,0.0181613,2020-11-01
1157,Tasmania,-0.2,0.99925,0.6623959500000001,0.15843905,0.025601,2020-12-01
1159,Victoria,-0.2,0.9987999999999999,0.44836155,0.2086239,0.043524049999999995,2005-01-01
1160,Victoria,-0.2,0.9991,0.50267505,0.21018185,0.04420095,2005-02-01
1161,Victoria,-0.2,0.99835,0.4988819,0.2146711,0.0460843,2005-03-01
1162,Victoria,-0.2,0.99885,0.48985005,0.21923745,0.048068150000000004,2005-04-01
1163,Victoria,-0.2,0.9984999999999999,0.48146445,0.22135454999999998,0.0490019,2005-05-01
1164,Victoria,-0.2,0.99915,0.5573713499999999,0.20375065,0.04153145,2005-06-01
1165,Victoria,-0.2,0.99925,0.60429865,0.18413315000000002,0.03393305,2005-07-01
1166,Victoria,-0.2,0.9988,0.6740332,0.1488738,0.022168,2005-08-01
1167,Victoria,-0.2,0.99925,0.69245465,0.15841185000000002,0.025104599999999998,2005-09-01
1168,Victoria,-0.2,0.9995,0.6643287,0.1750137,0.0306298,2005-10-01
1169,Victoria,-0.2,0.99915,0.5901608,0.1951449,0.03815325,2005-11-01
1170,Victoria,-0.2,0.9989,0.47636225,0.21358919999999998,0.045634400000000006,2005-12-01
1171,Victoria,-0.2,0.999,0.43222285,0.21777960000000002,0.0474462,2006-01-01
1172,Victoria,-0.2,0.99915,0.43369104999999997,0.21869614999999998,0.0478303,2006-02-01
1173,Victoria,-0.2,0.9989,0.43809175,0.2147761,0.04612985,2006-03-01
1174,Victoria,-0.2,0.99865,0.4975836,0.2171165,0.04715225,2006-04-01
1175,Victoria,-0.2,0.9993,0.581518,0.21286025,0.0453183,2006-05-01
1176,Victoria,-0.2,0.99915,0.5844901,0.20728765,0.042984999999999995,2006-06-01
1177,Victoria,-0.2,0.9993,0.619266,0.185624,0.0344733,2006-07-01
1178,Victoria,-0.2,0.99865,0.6372373499999999,0.17800850000000001,0.031692899999999996,2006-08-01
1179,Victoria,-0.2,0.9991,0.60290055,0.1863834,0.034806000000000004,2006-09-01
1180,Victoria,-0.2,0.9967,0.4989624,0.199254,0.0397021,2006-10-01
1181,Victoria,-0.2,0.999,0.43725905,0.2011328,0.04045445,2006-11-01
1182,Victoria,-0.2,0.99915,0.37359430000000005,0.1890225,0.035786849999999995,2006-12-01
1183,Victoria,-0.2,0.9991,0.3750905,0.1861877,0.0346663,2007-01-01
1184,Victoria,-0.2,0.9982,0.3935856,0.18823065,0.0354318,2007-02-01
1185,Victoria,-0.2,0.9982,0.4128015,0.19779235,0.03912225,2007-03-01
1186,Victoria,-0.2,0.99905,0.44740165,0.20128605,0.040521650000000006,2007-04-01
1187,Victoria,-0.2,0.99915,0.58401755,0.18644385000000002,0.03476285,2007-05-01
1188,Victoria,-0.2,0.9992,0.64906945,0.17374715000000002,0.0302398,2007-06-01
1189,Victoria,-0.2,0.99915,0.66360025,0.16835355000000002,0.0283822,2007-07-01
1190,Victoria,-0.2,0.99735,0.6842465,0.16392615,0.02688125,2007-08-01
